Gap_Start,Gap_End,Gap_Duration
2012-02-20 06:46:00,2012-02-20 07:46:00,0 days 01:00:00
2012-02-20 07:46:00,2012-02-20 08:46:00,0 days 01:00:00
2012-02-20 08:46:00,2012-02-20 09:46:00,0 days 01:00:00
2012-02-20 09:46:00,2012-02-20 10:46:00,0 days 01:00:00
2012-02-20 10:46:00,2012-02-20 11:46:00,0 days 01:00:00
2012-02-20 11:46:00,2012-02-20 12:46:00,0 days 01:00:00
2012-02-20 12:46:00,2012-02-20 13:46:00,0 days 01:00:00
2012-02-20 13:46:00,2012-02-20 14:46:00,0 days 01:00:00
2012-02-20 14:46:00,2012-02-20 15:46:00,0 days 01:00:00
2012-02-20 15:46:00,2012-02-20 16:46:00,0 days 01:00:00
2012-02-20 16:46:00,2012-02-20 18:46:00,0 days 02:00:00
2012-02-20 18:46:00,2012-02-20 19:46:00,0 days 01:00:00
2012-02-20 19:46:00,2012-02-20 20:46:00,0 days 01:00:00
2012-02-20 20:46:00,2012-02-20 21:46:00,0 days 01:00:00
2012-02-20 21:46:00,2012-02-20 22:46:00,0 days 01:00:00
2012-02-20 22:46:00,2012-02-20 23:46:00,0 days 01:00:00
2012-02-21 00:00:00,2012-02-21 00:46:00,0 days 00:46:00
2012-02-21 00:46:00,2012-02-21 01:46:00,0 days 01:00:00
2012-02-21 01:46:00,2012-02-21 02:46:00,0 days 01:00:00
2012-02-21 02:46:00,2012-02-21 03:46:00,0 days 01:00:00
2012-02-21 03:46:00,2012-02-21 04:46:00,0 days 01:00:00
2012-02-21 04:46:00,2012-02-21 05:46:00,0 days 01:00:00
2012-02-21 05:46:00,2012-02-21 06:46:00,0 days 01:00:00
2012-02-21 06:46:00,2012-02-21 07:46:00,0 days 01:00:00
2012-02-21 07:46:00,2012-02-21 08:46:00,0 days 01:00:00
2012-02-21 08:46:00,2012-02-21 09:46:00,0 days 01:00:00
2012-02-21 09:46:00,2012-02-21 10:46:00,0 days 01:00:00
2012-02-21 10:46:00,2012-02-21 11:46:00,0 days 01:00:00
2012-02-21 11:46:00,2012-02-21 12:46:00,0 days 01:00:00
2012-02-21 12:46:00,2012-02-21 13:46:00,0 days 01:00:00
2012-02-21 13:46:00,2012-02-21 14:46:00,0 days 01:00:00
2012-02-21 14:46:00,2012-02-21 15:46:00,0 days 01:00:00
2012-02-21 15:46:00,2012-02-21 16:46:00,0 days 01:00:00
2012-02-21 16:46:00,2012-02-21 17:46:00,0 days 01:00:00
2012-02-21 17:46:00,2012-02-21 18:46:00,0 days 01:00:00
2012-02-21 18:46:00,2012-02-21 19:46:00,0 days 01:00:00
2012-02-21 19:46:00,2012-02-21 20:46:00,0 days 01:00:00
2012-02-21 20:46:00,2012-02-21 21:46:00,0 days 01:00:00
2012-02-21 21:46:00,2012-02-21 22:46:00,0 days 01:00:00
2012-02-21 22:46:00,2012-02-21 23:46:00,0 days 01:00:00
2012-02-22 00:00:00,2012-02-22 00:46:00,0 days 00:46:00
2012-02-22 00:46:00,2012-02-22 01:46:00,0 days 01:00:00
2012-02-22 01:46:00,2012-02-22 02:46:00,0 days 01:00:00
2012-02-22 02:46:00,2012-02-22 03:46:00,0 days 01:00:00
2012-02-22 03:46:00,2012-02-22 04:46:00,0 days 01:00:00
2012-02-22 04:46:00,2012-02-22 05:46:00,0 days 01:00:00
2012-02-22 05:46:00,2012-02-22 06:46:00,0 days 01:00:00
2012-02-22 06:46:00,2012-02-22 07:46:00,0 days 01:00:00
2012-02-22 11:14:00,2012-02-22 11:44:00,0 days 00:30:00
2012-02-22 13:14:00,2012-02-22 13:44:00,0 days 00:30:00
2012-02-22 16:14:00,2012-02-22 16:44:00,0 days 00:30:00
2012-02-22 21:44:00,2012-02-22 22:14:00,0 days 00:30:00
2012-02-23 08:14:00,2012-02-23 08:44:00,0 days 00:30:00
2012-02-23 10:29:00,2012-02-23 10:59:00,0 days 00:30:00
2012-02-23 13:44:00,2012-02-23 14:14:00,0 days 00:30:00
2012-02-23 16:29:00,2012-02-23 16:59:00,0 days 00:30:00
2012-02-23 19:59:00,2012-02-23 20:44:00,0 days 00:45:00
2012-02-23 21:44:00,2012-02-23 22:14:00,0 days 00:30:00
2012-02-24 06:14:00,2012-02-24 06:44:00,0 days 00:30:00
2012-02-24 06:59:00,2012-02-24 07:29:00,0 days 00:30:00
2012-02-24 07:59:00,2012-02-24 08:29:00,0 days 00:30:00
2012-02-24 13:29:00,2012-02-24 14:14:00,0 days 00:45:00
2012-02-24 14:59:00,2012-02-24 15:29:00,0 days 00:30:00
2012-02-24 18:29:00,2012-02-24 19:14:00,0 days 00:45:00
2012-02-24 21:59:00,2012-02-24 22:44:00,0 days 00:45:00
2012-02-25 01:14:00,2012-02-25 01:44:00,0 days 00:30:00
2012-02-25 04:44:00,2012-02-25 05:14:00,0 days 00:30:00
2012-02-25 11:59:00,2012-02-25 12:29:00,0 days 00:30:00
2012-02-25 16:44:00,2012-02-25 17:44:00,0 days 01:00:00
2012-02-26 01:29:00,2012-02-26 02:14:00,0 days 00:45:00
2012-02-26 02:59:00,2012-02-26 03:59:00,0 days 01:00:00
2012-02-26 05:44:00,2012-02-26 06:59:00,0 days 01:15:00
2012-02-26 07:14:00,2012-02-26 07:44:00,0 days 00:30:00
2012-02-26 07:59:00,2012-02-26 09:29:00,0 days 01:30:00
2012-02-26 09:44:00,2012-02-26 10:59:00,0 days 01:15:00
2012-02-26 11:14:00,2012-02-26 14:14:00,0 days 03:00:00
2012-02-26 15:14:00,2012-02-26 15:59:00,0 days 00:45:00
2012-02-26 17:14:00,2012-02-26 18:14:00,0 days 01:00:00
2012-02-26 18:59:00,2012-02-26 20:29:00,0 days 01:30:00
2012-02-26 20:59:00,2012-02-26 21:29:00,0 days 00:30:00
2012-02-26 22:44:00,2012-02-26 23:29:00,0 days 00:45:00
2012-02-27 00:00:00,2012-02-27 00:29:00,0 days 00:29:00
2012-02-27 04:44:00,2012-02-27 05:29:00,0 days 00:45:00
2012-02-27 06:44:00,2012-02-27 07:14:00,0 days 00:30:00
2012-02-27 07:29:00,2012-02-27 08:29:00,0 days 01:00:00
2012-02-27 08:44:00,2012-02-27 09:59:00,0 days 01:15:00
2012-02-27 11:14:00,2012-02-27 11:59:00,0 days 00:45:00
2012-02-27 12:14:00,2012-02-27 12:44:00,0 days 00:30:00
2012-02-27 13:59:00,2012-02-27 14:29:00,0 days 00:30:00
2012-02-27 14:44:00,2012-02-27 15:14:00,0 days 00:30:00
2012-02-27 15:59:00,2012-02-27 16:44:00,0 days 00:45:00
2012-02-27 18:29:00,2012-02-27 18:59:00,0 days 00:30:00
2012-02-27 19:14:00,2012-02-27 20:29:00,0 days 01:15:00
2012-02-27 21:14:00,2012-02-27 21:44:00,0 days 00:30:00
2012-02-28 00:00:00,2012-02-28 00:59:00,0 days 00:59:00
2012-02-28 01:14:00,2012-02-28 01:59:00,0 days 00:45:00
2012-02-28 06:29:00,2012-02-28 06:59:00,0 days 00:30:00
2012-02-28 07:14:00,2012-02-28 07:44:00,0 days 00:30:00
2012-02-28 11:14:00,2012-02-28 11:59:00,0 days 00:45:00
2012-02-28 12:14:00,2012-02-28 12:44:00,0 days 00:30:00
2012-02-28 13:14:00,2012-02-28 13:44:00,0 days 00:30:00
2012-02-28 17:59:00,2012-02-28 18:29:00,0 days 00:30:00
2012-02-28 21:44:00,2012-02-28 22:59:00,0 days 01:15:00
2012-02-28 23:29:00,2012-02-28 23:59:00,0 days 00:30:00
2012-02-29 00:14:00,2012-02-29 00:44:00,0 days 00:30:00
2012-02-29 01:14:00,2012-02-29 02:14:00,0 days 01:00:00
2012-02-29 02:44:00,2012-02-29 03:14:00,0 days 00:30:00
2012-02-29 07:59:00,2012-02-29 08:29:00,0 days 00:30:00
2012-02-29 08:59:00,2012-02-29 10:29:00,0 days 01:30:00
2012-02-29 10:59:00,2012-02-29 11:59:00,0 days 01:00:00
2012-02-29 12:59:00,2012-02-29 13:44:00,0 days 00:45:00
2012-02-29 14:14:00,2012-02-29 14:44:00,0 days 00:30:00
2012-02-29 15:14:00,2012-02-29 15:59:00,0 days 00:45:00
2012-02-29 16:59:00,2012-02-29 17:44:00,0 days 00:45:00
2012-02-29 18:59:00,2012-02-29 19:44:00,0 days 00:45:00
2012-02-29 21:59:00,2012-02-29 22:44:00,0 days 00:45:00
2012-02-29 23:14:00,2012-02-29 23:44:00,0 days 00:30:00
2012-03-01 00:29:00,2012-03-01 01:14:00,0 days 00:45:00
2012-03-01 01:59:00,2012-03-01 02:44:00,0 days 00:45:00
2012-03-01 03:29:00,2012-03-01 04:44:00,0 days 01:15:00
2012-03-01 08:44:00,2012-03-01 09:29:00,0 days 00:45:00
2012-03-01 09:59:00,2012-03-01 10:44:00,0 days 00:45:00
2012-03-01 11:14:00,2012-03-01 11:44:00,0 days 00:30:00
2012-03-01 16:29:00,2012-03-01 16:59:00,0 days 00:30:00
2012-03-01 18:14:00,2012-03-01 18:44:00,0 days 00:30:00
2012-03-01 20:14:00,2012-03-01 20:44:00,0 days 00:30:00
2012-03-01 20:59:00,2012-03-01 21:44:00,0 days 00:45:00
2012-03-01 22:29:00,2012-03-01 22:59:00,0 days 00:30:00
2012-03-02 00:00:00,2012-03-02 00:44:00,0 days 00:44:00
2012-03-02 01:29:00,2012-03-02 01:59:00,0 days 00:30:00
2012-03-02 02:14:00,2012-03-02 02:44:00,0 days 00:30:00
2012-03-02 04:59:00,2012-03-02 05:29:00,0 days 00:30:00
2012-03-02 06:59:00,2012-03-02 07:29:00,0 days 00:30:00
2012-03-02 08:44:00,2012-03-02 09:44:00,0 days 01:00:00
2012-03-02 10:29:00,2012-03-02 10:59:00,0 days 00:30:00
2012-03-02 11:59:00,2012-03-02 12:29:00,0 days 00:30:00
2012-03-02 15:44:00,2012-03-02 16:14:00,0 days 00:30:00
2012-03-02 16:29:00,2012-03-02 16:59:00,0 days 00:30:00
2012-03-02 17:14:00,2012-03-02 17:44:00,0 days 00:30:00
2012-03-02 18:44:00,2012-03-02 19:29:00,0 days 00:45:00
2012-03-02 20:44:00,2012-03-02 21:44:00,0 days 01:00:00
2012-03-03 00:00:00,2012-03-03 00:29:00,0 days 00:29:00
2012-03-03 00:44:00,2012-03-03 01:14:00,0 days 00:30:00
2012-03-03 01:29:00,2012-03-03 02:29:00,0 days 01:00:00
2012-03-03 02:44:00,2012-03-03 03:44:00,0 days 01:00:00
2012-03-03 04:29:00,2012-03-03 04:59:00,0 days 00:30:00
2012-03-03 05:14:00,2012-03-03 05:44:00,0 days 00:30:00
2012-03-03 06:59:00,2012-03-03 07:29:00,0 days 00:30:00
2012-03-03 08:29:00,2012-03-03 08:59:00,0 days 00:30:00
2012-03-03 09:29:00,2012-03-03 10:14:00,0 days 00:45:00
2012-03-03 10:44:00,2012-03-03 11:59:00,0 days 01:15:00
2012-03-03 12:59:00,2012-03-03 14:44:00,0 days 01:45:00
2012-03-03 17:14:00,2012-03-03 17:59:00,0 days 00:45:00
2012-03-03 22:29:00,2012-03-03 22:59:00,0 days 00:30:00
2012-03-03 23:59:00,2012-03-04 00:44:00,0 days 00:45:00
2012-03-04 01:44:00,2012-03-04 02:29:00,0 days 00:45:00
2012-03-04 05:59:00,2012-03-04 06:29:00,0 days 00:30:00
2012-03-04 06:44:00,2012-03-04 07:59:00,0 days 01:15:00
2012-03-04 10:59:00,2012-03-04 11:44:00,0 days 00:45:00
2012-03-04 17:14:00,2012-03-04 17:44:00,0 days 00:30:00
2012-03-04 23:44:00,2012-03-05 00:29:00,0 days 00:45:00
2012-03-05 01:44:00,2012-03-05 02:29:00,0 days 00:45:00
2012-03-05 02:59:00,2012-03-05 03:29:00,0 days 00:30:00
2012-03-05 03:44:00,2012-03-05 04:14:00,0 days 00:30:00
2012-03-05 09:59:00,2012-03-05 10:44:00,0 days 00:45:00
2012-03-05 11:59:00,2012-03-05 12:44:00,0 days 00:45:00
2012-03-05 15:44:00,2012-03-05 16:14:00,0 days 00:30:00
2012-03-05 16:44:00,2012-03-05 17:14:00,0 days 00:30:00
2012-03-05 17:44:00,2012-03-05 18:44:00,0 days 01:00:00
2012-03-05 19:59:00,2012-03-05 20:29:00,0 days 00:30:00
2012-03-05 21:29:00,2012-03-05 21:59:00,0 days 00:30:00
2012-03-05 23:29:00,2012-03-05 23:59:00,0 days 00:30:00
2012-03-06 00:14:00,2012-03-06 00:44:00,0 days 00:30:00
2012-03-06 01:14:00,2012-03-06 02:14:00,0 days 01:00:00
2012-03-06 02:29:00,2012-03-06 03:14:00,0 days 00:45:00
2012-03-06 05:14:00,2012-03-06 06:14:00,0 days 01:00:00
2012-03-06 06:29:00,2012-03-06 07:14:00,0 days 00:45:00
2012-03-06 07:29:00,2012-03-06 07:59:00,0 days 00:30:00
2012-03-06 10:59:00,2012-03-06 11:44:00,0 days 00:45:00
2012-03-06 20:59:00,2012-03-06 21:29:00,0 days 00:30:00
2012-03-07 02:14:00,2012-03-07 02:44:00,0 days 00:30:00
2012-03-07 09:44:00,2012-03-07 10:14:00,0 days 00:30:00
2012-03-07 11:29:00,2012-03-07 11:59:00,0 days 00:30:00
2012-03-07 13:59:00,2012-03-07 14:29:00,0 days 00:30:00
2012-03-07 14:59:00,2012-03-07 15:29:00,0 days 00:30:00
2012-03-07 16:14:00,2012-03-07 17:14:00,0 days 01:00:00
2012-03-07 20:14:00,2012-03-07 22:14:00,0 days 02:00:00
2012-03-08 00:59:00,2012-03-08 01:29:00,0 days 00:30:00
2012-03-08 02:29:00,2012-03-08 03:44:00,0 days 01:15:00
2012-03-08 04:29:00,2012-03-08 04:59:00,0 days 00:30:00
2012-03-08 07:14:00,2012-03-08 07:59:00,0 days 00:45:00
2012-03-08 11:59:00,2012-03-08 12:29:00,0 days 00:30:00
2012-03-08 12:44:00,2012-03-08 13:14:00,0 days 00:30:00
2012-03-08 13:44:00,2012-03-08 14:29:00,0 days 00:45:00
2012-03-08 14:59:00,2012-03-08 15:29:00,0 days 00:30:00
2012-03-08 15:59:00,2012-03-08 16:44:00,0 days 00:45:00
2012-03-08 17:29:00,2012-03-08 18:29:00,0 days 01:00:00
2012-03-08 20:14:00,2012-03-08 20:44:00,0 days 00:30:00
2012-03-08 23:14:00,2012-03-08 23:44:00,0 days 00:30:00
2012-03-09 00:29:00,2012-03-09 01:59:00,0 days 01:30:00
2012-03-09 05:59:00,2012-03-09 06:59:00,0 days 01:00:00
2012-03-09 07:14:00,2012-03-09 07:44:00,0 days 00:30:00
2012-03-09 08:29:00,2012-03-09 09:14:00,0 days 00:45:00
2012-03-09 09:44:00,2012-03-09 11:14:00,0 days 01:30:00
2012-03-09 17:59:00,2012-03-09 19:14:00,0 days 01:15:00
2012-03-09 20:59:00,2012-03-09 21:44:00,0 days 00:45:00
2012-03-09 22:29:00,2012-03-09 23:14:00,0 days 00:45:00
2012-03-10 01:14:00,2012-03-10 02:14:00,0 days 01:00:00
2012-03-10 04:14:00,2012-03-10 04:44:00,0 days 00:30:00
2012-03-10 05:29:00,2012-03-10 07:44:00,0 days 02:15:00
2012-03-10 07:59:00,2012-03-10 08:59:00,0 days 01:00:00
2012-03-10 09:44:00,2012-03-10 10:29:00,0 days 00:45:00
2012-03-10 13:59:00,2012-03-10 14:29:00,0 days 00:30:00
2012-03-10 19:14:00,2012-03-10 20:14:00,0 days 01:00:00
2012-03-10 22:14:00,2012-03-10 22:44:00,0 days 00:30:00
2012-03-11 02:29:00,2012-03-11 03:14:00,0 days 00:45:00
2012-03-11 03:29:00,2012-03-11 04:29:00,0 days 01:00:00
2012-03-11 04:44:00,2012-03-11 05:29:00,0 days 00:45:00
2012-03-11 05:44:00,2012-03-11 06:14:00,0 days 00:30:00
2012-03-11 07:59:00,2012-03-11 08:29:00,0 days 00:30:00
2012-03-11 10:59:00,2012-03-11 11:59:00,0 days 01:00:00
2012-03-11 12:14:00,2012-03-11 12:44:00,0 days 00:30:00
2012-03-11 13:29:00,2012-03-11 14:29:00,0 days 01:00:00
2012-03-11 15:44:00,2012-03-11 16:14:00,0 days 00:30:00
2012-03-11 17:29:00,2012-03-11 17:59:00,0 days 00:30:00
2012-03-11 19:14:00,2012-03-11 19:44:00,0 days 00:30:00
2012-03-11 23:29:00,2012-03-12 00:14:00,0 days 00:45:00
2012-03-12 03:29:00,2012-03-12 04:14:00,0 days 00:45:00
2012-03-12 04:59:00,2012-03-12 05:29:00,0 days 00:30:00
2012-03-12 05:44:00,2012-03-12 06:14:00,0 days 00:30:00
2012-03-12 07:44:00,2012-03-12 08:14:00,0 days 00:30:00
2012-03-12 08:44:00,2012-03-12 09:14:00,0 days 00:30:00
2012-03-12 09:44:00,2012-03-12 10:29:00,0 days 00:45:00
2012-03-12 12:44:00,2012-03-12 13:29:00,0 days 00:45:00
2012-03-12 15:59:00,2012-03-12 16:29:00,0 days 00:30:00
2012-03-12 16:44:00,2012-03-12 17:44:00,0 days 01:00:00
2012-03-12 18:14:00,2012-03-12 18:44:00,0 days 00:30:00
2012-03-12 21:14:00,2012-03-12 21:59:00,0 days 00:45:00
2012-03-12 22:14:00,2012-03-12 22:59:00,0 days 00:45:00
2012-03-12 23:59:00,2012-03-13 00:59:00,0 days 01:00:00
2012-03-13 02:14:00,2012-03-13 02:44:00,0 days 00:30:00
2012-03-13 03:44:00,2012-03-13 04:59:00,0 days 01:15:00
2012-03-13 06:44:00,2012-03-13 07:29:00,0 days 00:45:00
2012-03-13 08:14:00,2012-03-13 08:59:00,0 days 00:45:00
2012-03-13 09:44:00,2012-03-13 10:29:00,0 days 00:45:00
2012-03-13 13:14:00,2012-03-13 14:14:00,0 days 01:00:00
2012-03-13 18:14:00,2012-03-13 18:44:00,0 days 00:30:00
2012-03-13 21:44:00,2012-03-13 22:14:00,0 days 00:30:00
2012-03-13 23:29:00,2012-03-14 00:14:00,0 days 00:45:00
2012-03-14 00:29:00,2012-03-14 01:14:00,0 days 00:45:00
2012-03-14 03:29:00,2012-03-14 04:14:00,0 days 00:45:00
2012-03-14 07:59:00,2012-03-14 08:44:00,0 days 00:45:00
2012-03-14 13:44:00,2012-03-14 14:29:00,0 days 00:45:00
2012-03-14 15:59:00,2012-03-14 17:44:00,0 days 01:45:00
2012-03-14 19:44:00,2012-03-14 21:14:00,0 days 01:30:00
2012-03-14 21:29:00,2012-03-14 23:14:00,0 days 01:45:00
2012-03-14 23:44:00,2012-03-15 00:14:00,0 days 00:30:00
2012-03-15 00:29:00,2012-03-15 01:29:00,0 days 01:00:00
2012-03-15 03:44:00,2012-03-15 04:44:00,0 days 01:00:00
2012-03-15 05:44:00,2012-03-15 06:29:00,0 days 00:45:00
2012-03-15 07:14:00,2012-03-15 08:44:00,0 days 01:30:00
2012-03-15 08:59:00,2012-03-15 09:29:00,0 days 00:30:00
2012-03-15 11:44:00,2012-03-15 12:59:00,0 days 01:15:00
2012-03-15 13:44:00,2012-03-15 14:14:00,0 days 00:30:00
2012-03-15 14:59:00,2012-03-15 16:29:00,0 days 01:30:00
2012-03-15 16:59:00,2012-03-15 17:44:00,0 days 00:45:00
2012-03-15 18:14:00,2012-03-15 19:44:00,0 days 01:30:00
2012-03-15 20:29:00,2012-03-15 21:14:00,0 days 00:45:00
2012-03-15 21:44:00,2012-03-15 22:59:00,0 days 01:15:00
2012-03-15 23:44:00,2012-03-16 01:14:00,0 days 01:30:00
2012-03-16 02:29:00,2012-03-16 03:14:00,0 days 00:45:00
2012-03-16 04:59:00,2012-03-16 05:59:00,0 days 01:00:00
2012-03-16 06:14:00,2012-03-16 06:59:00,0 days 00:45:00
2012-03-16 07:44:00,2012-03-16 09:29:00,0 days 01:45:00
2012-03-16 10:29:00,2012-03-16 10:59:00,0 days 00:30:00
2012-03-16 11:29:00,2012-03-16 11:59:00,0 days 00:30:00
2012-03-16 13:44:00,2012-03-16 14:29:00,0 days 00:45:00
2012-03-16 14:44:00,2012-03-16 16:14:00,0 days 01:30:00
2012-03-16 17:14:00,2012-03-16 17:44:00,0 days 00:30:00
2012-03-16 18:14:00,2012-03-16 18:44:00,0 days 00:30:00
2012-03-16 19:29:00,2012-03-16 19:59:00,0 days 00:30:00
2012-03-16 21:59:00,2012-03-16 22:44:00,0 days 00:45:00
2012-03-16 23:14:00,2012-03-16 23:44:00,0 days 00:30:00
2012-03-17 06:59:00,2012-03-17 09:14:00,0 days 02:15:00
2012-03-17 11:29:00,2012-03-17 11:59:00,0 days 00:30:00
2012-03-17 12:44:00,2012-03-17 13:14:00,0 days 00:30:00
2012-03-17 15:14:00,2012-03-17 15:59:00,0 days 00:45:00
2012-03-17 16:29:00,2012-03-17 16:59:00,0 days 00:30:00
2012-03-17 18:29:00,2012-03-17 18:59:00,0 days 00:30:00
2012-03-17 19:59:00,2012-03-17 20:29:00,0 days 00:30:00
2012-03-17 22:29:00,2012-03-17 23:29:00,0 days 01:00:00
2012-03-18 01:14:00,2012-03-18 01:44:00,0 days 00:30:00
2012-03-18 06:14:00,2012-03-18 06:44:00,0 days 00:30:00
2012-03-18 07:14:00,2012-03-18 07:59:00,0 days 00:45:00
2012-03-18 08:14:00,2012-03-18 09:44:00,0 days 01:30:00
2012-03-18 09:59:00,2012-03-18 10:29:00,0 days 00:30:00
2012-03-18 11:14:00,2012-03-18 11:44:00,0 days 00:30:00
2012-03-18 12:14:00,2012-03-18 12:44:00,0 days 00:30:00
2012-03-19 14:14:00,2012-03-19 14:44:00,0 days 00:30:00
2012-03-19 18:14:00,2012-03-19 19:44:00,0 days 01:30:00
2012-03-19 21:29:00,2012-03-19 22:29:00,0 days 01:00:00
2012-03-19 23:59:00,2012-03-20 00:29:00,0 days 00:30:00
2012-03-20 03:44:00,2012-03-20 04:14:00,0 days 00:30:00
2012-03-20 04:44:00,2012-03-20 05:14:00,0 days 00:30:00
2012-03-20 06:14:00,2012-03-20 07:14:00,0 days 01:00:00
2012-03-20 09:14:00,2012-03-20 09:44:00,0 days 00:30:00
2012-03-20 10:44:00,2012-03-20 11:14:00,0 days 00:30:00
2012-03-20 14:14:00,2012-03-20 14:59:00,0 days 00:45:00
2012-03-20 15:14:00,2012-03-20 16:14:00,0 days 01:00:00
2012-03-20 20:59:00,2012-03-20 21:29:00,0 days 00:30:00
2012-03-21 04:14:00,2012-03-21 04:59:00,0 days 00:45:00
2012-03-21 05:14:00,2012-03-21 05:44:00,0 days 00:30:00
2012-03-21 07:14:00,2012-03-21 08:29:00,0 days 01:15:00
2012-03-21 10:44:00,2012-03-21 11:29:00,0 days 00:45:00
2012-03-21 13:29:00,2012-03-21 13:59:00,0 days 00:30:00
2012-03-21 19:29:00,2012-03-21 19:59:00,0 days 00:30:00
2012-03-21 20:59:00,2012-03-21 21:29:00,0 days 00:30:00
2012-03-21 21:59:00,2012-03-21 22:29:00,0 days 00:30:00
2012-03-21 22:59:00,2012-03-21 23:59:00,0 days 01:00:00
2012-03-22 01:44:00,2012-03-22 02:44:00,0 days 01:00:00
2012-03-22 03:29:00,2012-03-22 03:59:00,0 days 00:30:00
2012-03-22 04:14:00,2012-03-22 04:44:00,0 days 00:30:00
2012-03-22 05:14:00,2012-03-22 05:59:00,0 days 00:45:00
2012-03-22 06:29:00,2012-03-22 07:44:00,0 days 01:15:00
2012-03-22 16:59:00,2012-03-22 17:59:00,0 days 01:00:00
2012-03-22 18:14:00,2012-03-22 19:14:00,0 days 01:00:00
2012-03-22 19:59:00,2012-03-22 20:29:00,0 days 00:30:00
2012-03-22 21:14:00,2012-03-22 21:59:00,0 days 00:45:00
2012-03-22 22:14:00,2012-03-22 22:44:00,0 days 00:30:00
2012-03-22 22:59:00,2012-03-22 23:44:00,0 days 00:45:00
2012-03-23 01:14:00,2012-03-23 01:44:00,0 days 00:30:00
2012-03-23 03:59:00,2012-03-23 05:14:00,0 days 01:15:00
2012-03-23 05:29:00,2012-03-23 06:29:00,0 days 01:00:00
2012-03-23 06:44:00,2012-03-23 07:59:00,0 days 01:15:00
2012-03-23 08:14:00,2012-03-23 08:44:00,0 days 00:30:00
2012-03-23 09:14:00,2012-03-23 09:44:00,0 days 00:30:00
2012-03-23 11:59:00,2012-03-23 12:59:00,0 days 01:00:00
2012-03-23 13:44:00,2012-03-23 14:44:00,0 days 01:00:00
2012-03-23 16:29:00,2012-03-23 16:59:00,0 days 00:30:00
2012-03-23 17:29:00,2012-03-23 18:14:00,0 days 00:45:00
2012-03-23 19:14:00,2012-03-23 19:44:00,0 days 00:30:00
2012-03-23 20:14:00,2012-03-23 21:29:00,0 days 01:15:00
2012-03-23 23:59:00,2012-03-24 00:29:00,0 days 00:30:00
2012-03-24 00:44:00,2012-03-24 01:29:00,0 days 00:45:00
2012-03-24 03:59:00,2012-03-24 04:44:00,0 days 00:45:00
2012-03-24 05:14:00,2012-03-24 05:44:00,0 days 00:30:00
2012-03-24 05:59:00,2012-03-24 06:44:00,0 days 00:45:00
2012-03-24 07:29:00,2012-03-24 08:14:00,0 days 00:45:00
2012-03-24 09:29:00,2012-03-24 10:14:00,0 days 00:45:00
2012-03-24 10:59:00,2012-03-24 12:44:00,0 days 01:45:00
2012-03-24 13:29:00,2012-03-24 13:59:00,0 days 00:30:00
2012-03-24 14:29:00,2012-03-24 15:14:00,0 days 00:45:00
2012-03-24 16:14:00,2012-03-24 16:44:00,0 days 00:30:00
2012-03-24 19:59:00,2012-03-24 20:29:00,0 days 00:30:00
2012-03-24 20:44:00,2012-03-24 21:14:00,0 days 00:30:00
2012-03-24 21:59:00,2012-03-24 22:29:00,0 days 00:30:00
2012-03-24 22:44:00,2012-03-24 23:14:00,0 days 00:30:00
2012-03-24 23:29:00,2012-03-25 00:14:00,0 days 00:45:00
2012-03-25 00:29:00,2012-03-25 00:59:00,0 days 00:30:00
2012-03-25 01:29:00,2012-03-25 02:29:00,0 days 01:00:00
2012-03-25 02:44:00,2012-03-25 03:14:00,0 days 00:30:00
2012-03-25 03:29:00,2012-03-25 03:59:00,0 days 00:30:00
2012-03-25 05:14:00,2012-03-25 06:44:00,0 days 01:30:00
2012-03-25 06:59:00,2012-03-25 07:29:00,0 days 00:30:00
2012-03-25 07:44:00,2012-03-25 08:14:00,0 days 00:30:00
2012-03-25 08:59:00,2012-03-25 09:44:00,0 days 00:45:00
2012-03-25 09:59:00,2012-03-25 10:29:00,0 days 00:30:00
2012-03-25 10:44:00,2012-03-25 11:29:00,0 days 00:45:00
2012-03-25 11:59:00,2012-03-25 12:59:00,0 days 01:00:00
2012-03-25 13:44:00,2012-03-25 14:44:00,0 days 01:00:00
2012-03-25 15:44:00,2012-03-25 16:14:00,0 days 00:30:00
2012-03-25 16:29:00,2012-03-25 16:59:00,0 days 00:30:00
2012-03-25 17:14:00,2012-03-25 17:44:00,0 days 00:30:00
2012-03-25 18:14:00,2012-03-25 18:44:00,0 days 00:30:00
2012-03-25 18:59:00,2012-03-25 19:59:00,0 days 01:00:00
2012-03-25 20:29:00,2012-03-25 20:59:00,0 days 00:30:00
2012-03-25 21:44:00,2012-03-25 22:59:00,0 days 01:15:00
2012-03-25 23:29:00,2012-03-26 00:44:00,0 days 01:15:00
2012-03-26 00:59:00,2012-03-26 01:29:00,0 days 00:30:00
2012-03-26 01:44:00,2012-03-26 02:14:00,0 days 00:30:00
2012-03-26 02:59:00,2012-03-26 03:29:00,0 days 00:30:00
2012-03-26 03:44:00,2012-03-26 05:14:00,0 days 01:30:00
2012-03-26 06:29:00,2012-03-26 08:14:00,0 days 01:45:00
2012-03-26 08:44:00,2012-03-26 09:29:00,0 days 00:45:00
2012-03-26 09:59:00,2012-03-26 11:14:00,0 days 01:15:00
2012-03-26 11:44:00,2012-03-26 12:44:00,0 days 01:00:00
2012-03-26 12:59:00,2012-03-26 14:59:00,0 days 02:00:00
2012-03-26 16:44:00,2012-03-26 17:59:00,0 days 01:15:00
